SORTER,Submitted_Name,Submitted_Author,Submitted_Genus,Submitted_Rank,Name_in_database,Author_in_database,Genus_in_database,Rank_in_database,ID_in_database,Name_set,Fuzzy,Score,name.dist,author.dist,New_name,New_author,New_ID,Family,Name_spLev,Accepted_SPNAME,NOTE
104,Corybas dilatatus,,Corybas,2,Corybas dilatatus,(Rupp & Nicholls) Rupp,Corybas,2,47704,1,FALSE,0.8,0,,Corybas diemenicus,(Lindl.) Rupp,47702,Orchidaceae,,Corybas diemenicus,
105,Dendrobium foelschei,,Dendrobium,2,Dendrobium foelschei,F.Muell.,Dendrobium,2,57793,1,FALSE,0.8,0,,Dendrobium canaliculatum var. foelschei,(F.Muell.) Rupp & T.E.Hunt,57312,Orchidaceae,,Dendrobium canaliculatum,
106,Eriochilus dilatatus ssp. multiflorus,,Eriochilus,3,Eriochilus dilatatus subsp. multiflorus,(Lindl.) Hopper & A.P.Br.,Eriochilus,3,346844,1,FALSE,0.7,2,,Eriochilus dilatatus subsp. dilatatus,,345361,Orchidaceae,,Eriochilus dilatatus,
107,Rhipidorchis micrantha,,Rhipidorchis,2,Rhipidorchis micrantha,(A.Rich.) D.L.Jones & M.A.Clem.,Rhipidorchis,2,261419,1,FALSE,0.8,0,,Phreatia micrantha,(A.Rich.) Lindl.,153045,Orchidaceae,,Phreatia micrantha,
108,Corunastylis formosa,,Corunastylis,2,Corunastylis formosa,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234451,1,FALSE,0.8,0,,Genoplesium formosum,D.L.Jones,246894,Orchidaceae,,Genoplesium formosum,
109,Corunastylis laminata,,Corunastylis,2,Corunastylis laminata,(Fitzg.) D.L.Jones & M.A.Clem.,Corunastylis,2,234453,1,FALSE,0.8,0,,Genoplesium laminatum,(Fitzg.) M.A.M.Renner,3291706,Orchidaceae,,Genoplesium laminatum,
110,Dienia fimbriata,,Dienia,2,Stenia fimbriata,Linden & Rchb.f.,Stenia,2,197046,1,TRUE,0.7,2,,Chondroscaphe flaveola,(Linden & Rchb.f.) Senghas & G.Gerlach,39714,Orchidaceae,,Chondroscaphe flaveola,
111,Dendrobium speciosum ssp. pedunculatum,,Dendrobium,3,Dendrobium speciosum subsp. pedunculatum,(Clemesha) D.P.Banks & Clemesha,Dendrobium,3,59133,1,FALSE,0.7,2,,Dendrobium speciosum var. pedunculatum,Clemesha,59134,Orchidaceae,,Dendrobium speciosum,
112,Kerigomnia bilabrata,,Kerigomnia,2,Kerigomnia bilabrata,P.Royen,Kerigomnia,2,105913,1,FALSE,0.8,0,,Octarrhena bilabrata,(P.Royen) W.Kittr.,137177,Orchidaceae,,Octarrhena bilabrata,
113,Phoringopsis lavarackiana,,Phoringopsis,2,Phoringopsis lavarackiana,D.L.Jones,Phoringopsis,2,257825,1,FALSE,0.8,0,,Arthrochilus lavarackianus,(D.L.Jones) Lavarack,346016,Orchidaceae,,Arthrochilus lavarackianus,
114,Cyanicula fragrans,,Cyanicula,2,Cyanicula fragrans,Hopper & A.P.Br.,Cyanicula,2,52529,1,FALSE,0.8,0,,Caladenia fragrans,(Hopper & A.P.Br.) M.A.Clem.,520310,Orchidaceae,,Caladenia fragrans,
115,Grastidium luteocilium,,Grastidium,2,Grastidium luteocilium,(Rupp) Rauschert,Grastidium,2,92524,1,FALSE,0.8,0,,Dendrobium luteocilium,Rupp,58288,Orchidaceae,,Dendrobium luteocilium,
116,Dendrobium paludicola,,Dendrobium,2,Dendrobium paludicola,Schltr.,Dendrobium,2,58616,1,FALSE,0.8,0,,Dendrobium lobbii,Teijsm. & Binn.,58258,Orchidaceae,,Dendrobium lobbii,
117,Appendicula australiensis,,Appendicula,2,Appendicula australiensis,(F.M.Bailey) Schltr.,Appendicula,2,13393,1,FALSE,0.8,0,,Podochilus australiensis,(F.M.Bailey) Schltr.,161704,Orchidaceae,,Podochilus australiensis,
118,Blepharoglossum condylobulbon,,Blepharoglossum,2,Blepharoglossum condylobulbon,(Rchb.f.) L.Li,Blepharoglossum,2,539815,1,FALSE,0.8,0,,Liparis condylobulbon,Rchb.f.,112743,Orchidaceae,,Liparis condylobulbon,
119,Dockrillia racemosa,,Dockrillia,2,Dockrillia racemosa,(Nicholls) Rauschert,Dockrillia,2,63524,1,FALSE,0.8,0,,Dendrobium racemosum,(Nicholls) Clemesha & Dockrill,58866,Orchidaceae,,Dendrobium racemosum,
120,Diuris pauciflora,,Diuris,2,Diuris pauciflora,R.Br.,Diuris,2,63434,1,FALSE,0.8,0,,Diuris emarginata var. pauciflora,(R.Br.) A.S.George,63399,Orchidaceae,,Diuris emarginata,
121,Pecteilis elongata,,Pecteilis,2,Pecteilis elongata,(R.Br.) M.A.Clem. & D.L.Jones,Pecteilis,2,535531,1,FALSE,0.8,0,,Habenaria elongata,R.Br.,94581,Orchidaceae,,Habenaria elongata,
122,Grastidium baileyi,,Grastidium,2,Grastidium baileyi,(F.Muell.) Rauschert,Grastidium,2,92429,1,FALSE,0.8,0,,Dendrobium baileyi,F.Muell.,57156,Orchidaceae,,Dendrobium baileyi,
123,Corunastylis alticola,,Corunastylis,2,Corunastylis alticola,(D.L.Jones & B.Gray) D.L.Jones & M.A.Clem.,Corunastylis,2,234436,1,FALSE,0.8,0,,Genoplesium alticola,D.L.Jones & B.Gray,89157,Orchidaceae,,Genoplesium alticola,
124,Trachoma subluteum,,Trachoma,2,Trachoma subluteum,(Rupp) Garay,Trachoma,2,207141,1,FALSE,0.8,0,,Trachoma papuanum,"(Schltr.) M.A.Clem., J.J.Wood & D.L.Jones",207136,Orchidaceae,,Trachoma papuanum,
125,Corunastylis cornuta,,Corunastylis,2,Corunastylis cornuta,D.L.Jones,Corunastylis,2,372383,1,FALSE,0.8,0,,Genoplesium cornutum,(D.L.Jones) J.M.H.Shaw,490625,Orchidaceae,,Genoplesium cornutum,
126,Corunastylis conferta,,Corunastylis,2,Corunastylis conferta,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234443,1,FALSE,0.8,0,,Genoplesium confertum,D.L.Jones,89167,Orchidaceae,,Genoplesium confertum,
127,Dockrillia calamiformis,,Dockrillia,2,Dockrillia calamiformis,(Lodd. ex Lindl.) M.A.Clem. & D.L.Jones,Dockrillia,2,63502,1,FALSE,0.8,0,,Dendrobium teretifolium var. fasciculatum,Rupp,59264,Orchidaceae,,Dendrobium teretifolium,
128,Corunastylis parvicalla,,Corunastylis,2,Corunastylis parvicalla,(Rupp) D.L.Jones & M.A.Clem.,Corunastylis,2,234462,1,FALSE,0.8,0,,Genoplesium parvicallum,(Rupp) D.L.Jones & M.A.Clem.,89180,Orchidaceae,,Genoplesium parvicallum,
129,Dienia marsupichila,,Dienia,2,Dienia truncicola,(Schltr.) M.A.Clem. & D.L.Jones,Dienia,2,61824,1,TRUE,0.45,7,,,,,Orchidaceae,,Dienia truncicola,
130,Dockrillia schoenina,,Dockrillia,2,Dockrillia schoenina,(Lindl.) M.A.Clem. & D.L.Jones,Dockrillia,2,63526,1,FALSE,0.8,0,,Dendrobium schoeninum,Lindl.,59038,Orchidaceae,,Dendrobium schoeninum,
131,Corunastylis oligantha,,Corunastylis,2,Corunastylis oligantha,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234460,1,FALSE,0.8,0,,Genoplesium oliganthum,D.L.Jones,246897,Orchidaceae,,Genoplesium oliganthum,
132,Corunastylis cranei,,Corunastylis,2,Corunastylis cranei,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234444,1,FALSE,0.8,0,,Genoplesium cranei,D.L.Jones,89168,Orchidaceae,,Genoplesium cranei,
133,Sarcochilus minutiflos,,Sarcochilus,2,Sarcochilus minutiflos,F.M.Bailey,Sarcochilus,2,185054,1,FALSE,0.8,0,,Sarcochilus hillii,(F.Muell.) F.Muell.,185006,Orchidaceae,,Sarcochilus hillii,
134,Prasophyllum rotundiflorum,,Prasophyllum,2,Prasophyllum rotundiflorum,R.S.Rogers,Prasophyllum,2,164808,1,FALSE,0.8,0,,Prasophyllum odoratum,R.S.Rogers,164779,Orchidaceae,,Prasophyllum odoratum,
135,Cyanicula aperta,,Cyanicula,2,Cyanicula aperta,Hopper & A.P.Br.,Cyanicula,2,235322,1,FALSE,0.8,0,,Caladenia aperta,(Hopper & A.P.Br.) M.A.Clem.,520316,Orchidaceae,,Caladenia aperta,
136,Pecteilis chlorosepala,,Pecteilis,2,Pecteilis chlorosepala,(D.L.Jones) M.A.Clem. & D.L.Jones,Pecteilis,2,535530,1,FALSE,0.8,0,,Habenaria chlorosepala,D.L.Jones,94380,Orchidaceae,,Habenaria chlorosepala,
137,Nervilia aragoana,,Nervilia,2,Nervilia aragoana,Gaudich.,Nervilia,2,135256,1,FALSE,0.8,0,,Nervilia concolor,(Blume) Schltr.,135271,Orchidaceae,,Nervilia concolor,
138,Corunastylis arrecta,,Corunastylis,2,Corunastylis arrecta,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234438,1,FALSE,0.8,0,,Genoplesium arrectum,D.L.Jones,89160,Orchidaceae,,Genoplesium arrectum,
139,Dockrillia nugentii,,Dockrillia,2,Dockrillia nugentii,(F.M.Bailey) M.A.Clem. & D.L.Jones,Dockrillia,2,63522,1,FALSE,0.8,0,,Dendrobium linguiforme var. nugentii,F.M.Bailey,58250,Orchidaceae,,Dendrobium linguiforme,
140,Paraprasophyllum holzingeri,,Paraprasophyllum,2,Paraprasophyllum holzingeri,(D.L.Jones & L.M.Copel.) M.A.Clem. & D.L.Jones,Paraprasophyllum,2,535266,1,FALSE,0.8,0,,Prasophyllum holzingeri,D.L.Jones & L.M.Copel.,530769,Orchidaceae,,Prasophyllum holzingeri,
141,Corunastylis littoralis,,Corunastylis,2,Corunastylis littoralis,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234454,1,FALSE,0.8,0,,Genoplesium littorale,D.L.Jones,246896,Orchidaceae,,Genoplesium littorale,
142,Bromheadia pulchra,,Bromheadia,2,Bromheadia pulchra,Schltr.,Bromheadia,2,24764,1,FALSE,0.8,0,,Bromheadia finlaysoniana,(Lindl.) Miq.,24751,Orchidaceae,,Bromheadia finlaysoniana,
143,Corunastylis pedersonii,,Corunastylis,2,Corunastylis pedersonii,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234463,1,FALSE,0.8,0,,Genoplesium pedersonii,D.L.Jones,89181,Orchidaceae,,Genoplesium pedersonii,
144,Corunastylis tecta,,Corunastylis,2,Corunastylis tecta,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234476,1,FALSE,0.8,0,,Genoplesium tectum,D.L.Jones,89193,Orchidaceae,,Genoplesium tectum,
145,Caladenia osmera,,Caladenia,2,Caladenia osmera,(D.L.Jones) G.N.Backh.,Caladenia,2,346281,1,FALSE,0.8,0,,Caladenia montana,G.W.Carr,28643,Orchidaceae,,Caladenia montana,
146,Eriochilus dilatatus ssp. magnus,,Eriochilus,3,Eriochilus dilatatus subsp. magnus,Hopper & A.P.Br.,Eriochilus,3,346843,1,FALSE,0.7,2,,Eriochilus dilatatus subsp. dilatatus,,345361,Orchidaceae,,Eriochilus dilatatus,
147,Pholidota imbricata,,Pholidota,2,Pholidota imbricata,Hook.,Pholidota,2,152772,1,FALSE,0.8,0,,Coelogyne imbricata,(Hook.) Rchb.f.,45089,Orchidaceae,,Coelogyne imbricata,
148,Corunastylis ectopa,,Corunastylis,2,Corunastylis ectopa,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234446,1,FALSE,0.8,0,,Genoplesium ectopum,D.L.Jones,89170,Orchidaceae,,Genoplesium ectopum,
149,Dockrillia sulphurea,,Dockrillia,2,Dockrillia sulphurea,D.L.Jones & M.A.Clem.,Dockrillia,2,346725,1,FALSE,0.8,0,,Dendrobium teretifolium var. fasciculatum,Rupp,59264,Orchidaceae,,Dendrobium teretifolium,
150,Caladenia aestiva,,Caladenia,2,Caladenia aestiva,D.L.Jones,Caladenia,2,28436,1,FALSE,0.8,0,,Caladenia flavovirens,G.W.Carr,28573,Orchidaceae,,Caladenia flavovirens,
151,Corunastylis rhyolitica,,Corunastylis,2,Corunastylis rhyolitica,(D.L.Jones & M.A.Clem.) D.L.Jones & M.A.Clem.,Corunastylis,2,234467,1,FALSE,0.8,0,,Genoplesium rhyoliticum,D.L.Jones & M.A.Clem.,89185,Orchidaceae,,Genoplesium rhyoliticum,
152,Paraprasophyllum nitidum,,Paraprasophyllum,2,Paraprasophyllum nitidum,(D.L.Jones & R.J.Bates) M.A.Clem. & D.L.Jones,Paraprasophyllum,2,535293,1,FALSE,0.8,0,,Prasophyllum nitidum,D.L.Jones & R.J.Bates,526535,Orchidaceae,,Prasophyllum nitidum,
153,Acianthella elegans,,Acianthella,2,Acianthella elegans,(Rchb.f.) D.L.Jones & M.A.Clem.,Acianthella,2,217415,1,FALSE,0.8,0,,Stigmatodactylus elegans,(Rchb.f.) M.A.Clem. & D.L.Jones,531638,Orchidaceae,,Stigmatodactylus elegans,
154,Zeuxine polygonoides,,Zeuxine,2,Zeuxine polygonoides,(F.Muell.) P.J.Cribb,Zeuxine,2,215730,1,FALSE,0.8,0,,Rhomboda polygonoides,(F.Muell.) Ormerod,178265,Orchidaceae,,Rhomboda polygonoides,
155,Corunastylis psammophila,,Corunastylis,2,Corunastylis psammophila,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234465,1,FALSE,0.8,0,,Genoplesium psammophilum,D.L.Jones,89183,Orchidaceae,,Genoplesium psammophilum,
156,Caladenia holmesii,,Caladenia,2,Caladenia holmesii,Rupp,Caladenia,2,28599,1,FALSE,0.8,0,,Caladenia alata,R.Br.,28437,Orchidaceae,,Caladenia alata,
157,Paraprasophyllum crassum,,Paraprasophyllum,2,Paraprasophyllum crassum,(D.L.Jones & R.J.Bates) M.A.Clem. & D.L.Jones,Paraprasophyllum,2,535284,1,FALSE,0.8,0,,Prasophyllum crassum,D.L.Jones & R.J.Bates,526227,Orchidaceae,,Prasophyllum crassum,
158,Plexaure limenophylax,,Plexaure,2,Plexaure limenophylax,Endl.,Plexaure,2,161304,1,FALSE,0.8,0,,Phreatia limenophylax,(Endl.) Rchb.f.,153021,Orchidaceae,,Phreatia limenophylax,
159,Eria fitzalanii,,Eria,2,Eria fitzalanii,F.Muell.,Eria,2,71107,1,FALSE,0.8,0,,Pinalia fitzalanii,(F.Muell.) Kuntze,156237,Orchidaceae,,Pinalia fitzalanii,
160,Corunastylis morina,,Corunastylis,2,Corunastylis morina,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234455,1,FALSE,0.8,0,,Genoplesium morinum,D.L.Jones,89175,Orchidaceae,,Genoplesium morinum,
161,Peristylus papuanus,,Peristylus,2,Peristylus papuanus,(Kraenzl.) J.J.Sm.,Peristylus,2,150509,1,FALSE,0.8,0,,Peristylus tradescantiifolius,(Rchb.f.) Kores,150557,Orchidaceae,,Peristylus tradescantiifolius,
162,Paraprasophyllum roseum,,Paraprasophyllum,2,Paraprasophyllum roseum,(D.L.Jones & R.J.Bates) M.A.Clem. & D.L.Jones,Paraprasophyllum,2,535416,1,FALSE,0.8,0,,Prasophyllum roseum,D.L.Jones & R.J.Bates,526521,Orchidaceae,,Prasophyllum roseum,
163,Paraprasophyllum sylvicola,,Paraprasophyllum,2,Paraprasophyllum sylvicola,(D.L.Jones) M.A.Clem. & D.L.Jones,Paraprasophyllum,2,535359,1,FALSE,0.8,0,,Prasophyllum sylvicola,D.L.Jones,526269,Orchidaceae,,Prasophyllum sylvicola,
164,Corunastylis vernalis,,Corunastylis,2,Corunastylis vernalis,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234481,1,FALSE,0.8,0,,Genoplesium vernale,D.L.Jones,246900,Orchidaceae,,Genoplesium vernale,
165,Sarcochilus olivaceus,,Sarcochilus,2,Sarcochilus olivaceus,Lindl.,Sarcochilus,2,185067,1,FALSE,0.8,0,,Sarcochilus parviflorus,Lindl.,185075,Orchidaceae,,Sarcochilus parviflorus,
166,Eucosia umbrosa,,Eucosia,2,Eucosia umbrosa,D.L.Jones & M.A.Clem.,Eucosia,2,244777,1,FALSE,0.8,0,,Goodyera umbrosa,(D.L.Jones & M.A.Clem.) J.M.H.Shaw,490633,Orchidaceae,,Goodyera umbrosa,
167,Plexaure listeri,,Plexaure,2,Plexaure listeri,(Rolfe) M.A.Clem. & D.L.Jones,Plexaure,2,259297,1,FALSE,0.8,0,,Phreatia listeri,Rolfe,153026,Orchidaceae,,Phreatia listeri,
168,Nervilia crociformis,,Nervilia,2,Nervilia crociformis,(Zoll. & Moritzi) Seidenf.,Nervilia,2,135273,1,FALSE,0.8,0,,Nervilia simplex,(Thouars) Schltr.,135349,Orchidaceae,,Nervilia simplex,
169,Schistotylus purpuratus,,Schistotylus,2,Schistotylus purpuratus,(Rupp) Dockrill,Schistotylus,2,188079,1,FALSE,0.8,0,,Plectorrhiza purpurata,(Rupp) M.A.M.Renner,537938,Orchidaceae,,Plectorrhiza purpurata,
170,Pecteilis exilis,,Pecteilis,2,Pecteilis exilis,(D.L.Jones) M.A.Clem. & D.L.Jones,Pecteilis,2,535534,1,FALSE,0.8,0,,Habenaria exilis,D.L.Jones,94609,Orchidaceae,,Habenaria exilis,
171,Cadetia taylorii,,Cadetia,2,Cadetia taylorii,(F.Muell.) Schltr.,Cadetia,2,28413,1,FALSE,0.8,0,,Dendrobium taylorii,(F.Muell.) F.M.Bailey,59245,Orchidaceae,,Dendrobium taylorii,
172,Dendrobium √ó kestevenii,,Dendrobium,2,Dendrobium rex,M.A.Clem. & D.L.Jones,Dendrobium,2,58905,1,TRUE,0.2,12,,,,,Orchidaceae,,Dendrobium rex,
173,Dockrillia cucumerina,,Dockrillia,2,Dockrillia cucumerina,(Macleay ex Lindl.) Brieger,Dockrillia,2,63508,1,FALSE,0.8,0,,Dendrobium cucumerinum,Macleay ex Lindl.,57523,Orchidaceae,,Dendrobium cucumerinum,
174,Pecteilis harroldii,,Pecteilis,2,Pecteilis harroldii,(D.L.Jones) M.A.Clem. & D.L.Jones,Pecteilis,2,535537,1,FALSE,0.8,0,,Habenaria harroldii,D.L.Jones,94760,Orchidaceae,,Habenaria harroldii,
175,Pecteilis xanthantha,,Pecteilis,2,Pecteilis xanthantha,(F.Muell.) M.A.Clem. & D.L.Jones,Pecteilis,2,535262,1,FALSE,0.8,0,,Habenaria xanthantha,F.Muell.,95874,Orchidaceae,,Habenaria xanthantha,
176,Phaius australis,,Phaius,2,Phaius australis,F.Muell.,Phaius,2,150971,1,FALSE,0.8,0,,Phaius tankervilleae var. australis,(F.Muell.) J.V.Stone & P.J.Cribb,526343,Orchidaceae,,Phaius tankervilleae,
177,Pecteilis fuscina,,Pecteilis,2,Pecteilis fuscina,(D.L.Jones) M.A.Clem. & D.L.Jones,Pecteilis,2,535536,1,FALSE,0.8,0,,Habenaria fuscina,D.L.Jones,247816,Orchidaceae,,Habenaria fuscina,
178,Rhinerrhizopsis matutina,,Rhinerrhizopsis,2,Rhinerrhizopsis matutina,D.L.Jones & M.A.Clem.,Rhinerrhizopsis,2,348220,1,FALSE,0.8,0,,Bogoria matutina,(D.L.Jones & M.A.Clem.) M.A.Clem. & D.L.Jones,533061,Orchidaceae,,Bogoria matutina,
179,Eria retusa,,Eria,2,Eria retusa,(Blume) Rchb.f.,Eria,2,71486,1,FALSE,0.8,0,,Bryobium retusum,(Blume) Y.P.Ng & P.J.Cribb,330464,Orchidaceae,,Bryobium retusum,
180,Spuricianthus atepalus,,Spuricianthus,2,Spuricianthus atepalus,(Rchb.f.) Szlach. & Marg.,Spuricianthus,2,194658,1,FALSE,0.8,0,,Townsonia atepala,(Rchb.f.) M.A.Clem. & D.L.Jones,531812,Orchidaceae,,Townsonia atepala,
181,Phaius bernaysii,,Phaius,2,Phaius bernaysii,Rowland ex Rchb.f.,Phaius,2,150974,1,FALSE,0.8,0,,Phaius tankervilleae var. bernaysii,(Rowland ex Rchb.f.) J.V.Stone & P.J.Cribb,526345,Orchidaceae,,Phaius tankervilleae,
182,Dockrillia lichenastrum,,Dockrillia,2,Dockrillia lichenastrum,(F.Muell.) Brieger,Dockrillia,2,63518,1,FALSE,0.8,0,,Dendrobium lichenastrum,(F.Muell.) Rolfe,58235,Orchidaceae,,Dendrobium lichenastrum,
183,Paraprasophyllum spadiceum,,Paraprasophyllum,2,Paraprasophyllum spadiceum,(D.L.Jones & R.J.Bates) M.A.Clem. & D.L.Jones,Paraprasophyllum,2,535408,1,FALSE,0.8,0,,Prasophyllum spadiceum,D.L.Jones & R.J.Bates,526522,Orchidaceae,,Prasophyllum spadiceum,
184,Dendrobium stuartii,,Dendrobium,2,Dendrobium stuartii,F.M.Bailey,Dendrobium,2,59177,1,FALSE,0.8,0,,Dendrobium macrostachyum,Lindl.,58320,Orchidaceae,,Dendrobium macrostachyum,
185,Dockrillia wassellii,,Dockrillia,2,Dockrillia wassellii,(S.T.Blake) Brieger,Dockrillia,2,63533,1,FALSE,0.8,0,,Dendrobium wassellii,S.T.Blake,59487,Orchidaceae,,Dendrobium wassellii,
186,Corunastylis citriodora,,Corunastylis,2,Corunastylis citriodora,(D.L.Jones & M.A.Clem.) D.L.Jones & M.A.Clem.,Corunastylis,2,234442,1,FALSE,0.8,0,,Genoplesium citriodorum,D.L.Jones & M.A.Clem.,89166,Orchidaceae,,Genoplesium citriodorum,
187,Luisia atacta,,Luisia,2,Luisia atacta,D.L.Jones,Luisia,2,347242,1,FALSE,0.8,0,,Luisia tristis,(G.Forst.) Hook.f.,115579,Orchidaceae,,Luisia tristis,
188,Phalaenopsis rosenstromii,,Phalaenopsis,2,Phalaenopsis rosenstromii,F.M.Bailey,Phalaenopsis,2,151284,1,FALSE,0.8,0,,Phalaenopsis amabilis subsp. rosenstromii,(F.M.Bailey) Christenson,151140,Orchidaceae,,Phalaenopsis amabilis,
189,Octarrhena filiformis var. glabra,,Octarrhena,3,Octarrhena filiformis var. glabra,P.Royen,Octarrhena,3,137196,1,FALSE,0.8,0,,Octarrhena filiformis,(L.O.Williams) P.Royen,137193,Orchidaceae,,Octarrhena filiformis,
190,Cyanicula ixioides,,Cyanicula,2,Cyanicula ixioides,(Lindl.) Hopper & A.P.Br.,Cyanicula,2,52532,1,FALSE,0.8,0,,Caladenia ixioides,Lindl.,28607,Orchidaceae,,Caladenia ixioides,
191,Cadetia wariana,,Cadetia,2,Cadetia wariana,Schltr.,Cadetia,2,28419,1,FALSE,0.8,0,,Dendrobium funiforme,Blume,57823,Orchidaceae,,Dendrobium funiforme,
192,Dockrillia mortii,,Dockrillia,2,Dockrillia mortii,(F.Muell.) Rauschert,Dockrillia,2,63520,1,FALSE,0.8,0,,Dendrobium mortii,F.Muell.,58449,Orchidaceae,,Dendrobium mortii,
193,Pecteilis euryloba,,Pecteilis,2,Pecteilis euryloba,(D.L.Jones) M.A.Clem. & D.L.Jones,Pecteilis,2,535532,1,FALSE,0.8,0,,Habenaria euryloba,D.L.Jones,247815,Orchidaceae,,Habenaria euryloba,
194,Dockrillia toressae,,Dockrillia,2,Dockrillia toressae,(F.M.Bailey) Brieger,Dockrillia,2,63531,1,FALSE,0.8,0,,Dendrobium toressae,(F.M.Bailey) Dockrill,59303,Orchidaceae,,Dendrobium toressae,
195,Dendrobium speciosum ssp. capricornicum,,Dendrobium,3,Dendrobium speciosum subsp. capricornicum,(Clemesha) D.P.Banks & Clemesha,Dendrobium,3,59122,1,FALSE,0.7,2,,Dendrobium speciosum var. capricornicum,Clemesha,59123,Orchidaceae,,Dendrobium speciosum,
196,Corunastylis bishopii,,Corunastylis,2,Corunastylis bishopii,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234439,1,FALSE,0.8,0,,Genoplesium bishopii,D.L.Jones,89162,Orchidaceae,,Genoplesium bishopii,
197,Diplocaulobium glabrum,,Diplocaulobium,2,Diplocaulobium glabrum,(J.J.Sm.) Kraenzl.,Diplocaulobium,2,62385,1,FALSE,0.8,0,,Dendrobium glabrum,J.J.Sm.,57866,Orchidaceae,,Dendrobium glabrum,
198,Peristylus candidus,,Peristylus,2,Peristylus candidus,J.J.Sm.,Peristylus,2,150401,1,FALSE,0.8,0,,Peristylus maingayi,(King & Pantl.) J.J.Wood & Ormerod,150484,Orchidaceae,,Peristylus maingayi,
199,Grastidium tozerense,,Grastidium,2,Grastidium tozerense,(Lavarack) M.A.Clem. & D.L.Jones,Grastidium,2,92612,1,FALSE,0.8,0,,Dendrobium tozerense,Lavarack,59314,Orchidaceae,,Dendrobium tozerense,
200,Caladenia hesperia,,Caladenia,2,Caladenia × hopperi,J.M.H.Shaw,Caladenia,2,489680,1,TRUE,0.55,5,,,,,Orchidaceae,,Caladenia × hopperi,
201,Acianthella aegeridantennata,,Acianthella,2,Acianthella aegeridantennata,(N.Hallé) D.L.Jones & M.A.Clem.,Acianthella,2,217412,1,FALSE,0.8,0,,Stigmatodactylus aegeridantennatus,(N.Hallé) M.A.Clem. & D.L.Jones,531646,Orchidaceae,,Stigmatodactylus aegeridantennatus,
202,Eria kingii,,Eria,2,Eria kingii,Hook.f.,Eria,2,71210,1,FALSE,0.8,0,,,,,Orchidaceae,,Eria kingii,
203,Dienia flavovirens,,Dienia,2,Eugenia flavovirens,O.Berg,Eugenia,2,75228,1,TRUE,0.65,3,,Eugenia monticola,(Sw.) DC.,76016,Myrtaceae,,Eugenia monticola,
204,Sarcochilus niveus,,Sarcochilus,2,Sarcochilus niveus,D.L.Jones & D.P.Banks,Sarcochilus,2,535895,1,FALSE,0.8,0,,Sarcochilus falcatus,R.Br.,184987,Orchidaceae,,Sarcochilus falcatus,
205,Acianthella confusa,,Acianthella,2,Acianthella confusa,(Guillaumin) D.L.Jones & M.A.Clem.,Acianthella,2,217414,1,FALSE,0.8,0,,Stigmatodactylus confusus,(Guillaumin) M.A.Clem. & D.L.Jones,531635,Orchidaceae,,Stigmatodactylus confusus,
206,Dockrillia brevicauda,,Dockrillia,2,Dockrillia brevicauda,(D.L.Jones & M.A.Clem.) M.A.Clem. & D.L.Jones,Dockrillia,2,63501,1,FALSE,0.8,0,,Dendrobium brevicaudum,D.L.Jones & M.A.Clem.,57244,Orchidaceae,,Dendrobium brevicaudum,
207,Corunastylis anthracina,,Corunastylis,2,Corunastylis anthracina,D.L.Jones,Corunastylis,2,346571,1,FALSE,0.8,0,,Genoplesium anthracinum,(D.L.Jones) J.M.H.Shaw,490636,Orchidaceae,,Genoplesium anthracinum,
208,Corunastylis valida,,Corunastylis,2,Corunastylis valida,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234480,1,FALSE,0.8,0,,Genoplesium validum,D.L.Jones,89195,Orchidaceae,,Genoplesium validum,
209,Corunastylis sigmoidea,,Corunastylis,2,Corunastylis sigmoidea,(D.L.Jones) D.L.Jones & M.A.Clem.,Corunastylis,2,234471,1,FALSE,0.8,0,,Genoplesium sigmoideum,D.L.Jones,89188,Orchidaceae,,Genoplesium sigmoideum,
210,Pecteilis halata,,Pecteilis,2,Pecteilis halata,(D.L.Jones) D.L.Jones,Pecteilis,2,536544,1,FALSE,0.8,0,,Habenaria halata,D.L.Jones,247818,Orchidaceae,,Habenaria halata,
211,Phoringopsis byrnesii,,Phoringopsis,2,Phoringopsis byrnesii,(Blaxell) D.L.Jones & M.A.Clem.,Phoringopsis,2,257823,1,FALSE,0.8,0,,Arthrochilus byrnesii,Blaxell,15936,Orchidaceae,,Arthrochilus byrnesii,
