"Bioregion","Species","affinity","fidelity","indval"
"5","Discyphus",0,0,0
"5","Disperis",0.364779874213836,0.943089430894309,0.344020043974025
"5","Diuris",0,0,0
"5","Domingoa",0,0,0
"5","Dossinia",0,0,0
"5","Dracomonticola",0.0188679245283019,1,0.0188679245283019
"5","Draconanthes",0,0,0
"5","Dracula",0,0,0
"5","Drakaea",0,0,0
"5","Dresslerella",0,0,0
"5","Dressleria",0,0,0
"5","Dryadella",0,0,0
"5","Dryadorchis",0,0,0
"5","Drymoanthus",0,0,0
"5","Duckeella",0,0,0
"5","Dunstervillea",0,0,0
"5","Dyakia",0,0,0
"5","Earina",0,0,0
"5","Echinorhyncha",0,0,0
"5","Echinosepala",0,0,0
"5","Eggelingia",0.059748427672956,1,0.059748427672956
"5","Eleorchis",0,0,0
"5","Elleanthus",0,0,0
"5","Eloyella",0,0,0
"5","Eltroplectris",0,0,0
"5","Embreea",0,0,0
"5","Encyclia",0,0,0
"5","Ephippianthus",0,0,0
"5","Epiblastus",0,0,0
"5","Epiblema",0,0,0
"5","Epidendrum",0,0,0
"5","Epipactis",0.0534591194968553,0.032015065913371,0.0017114972343626
"5","Epipogium",0.0314465408805031,0.0444444444444444,0.00139762403913347
"5","Epistephium",0,0,0
"5","Erasanthe",0.0157232704402516,1,0.0157232704402516
"5","Eria",0,0,0
"5","Eriaxis",0,0,0
"5","Eriochilus",0,0,0
"5","Eriodes",0,0,0
"5","Eriopsis",0,0,0
"5","Erycina",0,0,0
"5","Erythrodes",0,0,0
"5","Erythrorchis",0,0,0
"5","Espinhassoa",0,0,0
"5","Eulophia",0.889937106918239,0.404285714285714,0.359788858939802
"5","Euryblema",0,0,0
"5","Eurycentrum",0,0,0
"5","Eurychone",0.050314465408805,1,0.050314465408805
"5","Eurystyles",0,0,0
"5","Evotella",0.0188679245283019,1,0.0188679245283019
"5","Fernandezia",0,0,0
"5","Frondaria",0,0,0
"5","Fuertesiella",0,0,0
"5","Funkiella",0,0,0
"5","Galeandra",0,0,0
"5","Galearis",0,0,0
"5","Galeoglossum",0,0,0
"5","Galeola",0.00943396226415094,0.0697674418604651,0.000658183413777973
"5","Galeottia",0,0,0
"5","Galeottiella",0,0,0
"5","Gastrochilus",0,0,0
"5","Gastrodia",0.0220125786163522,0.049645390070922,0.00109282305187564
"5","Gavilea",0,0,0
"5","Gennaria",0,0,0
"5","Genoplesium",0,0,0
"5","Glomera",0,0,0
"5","Gomesa",0,0,0
"5","Gomphichis",0,0,0
"5","Gonatostylis",0,0,0
"5","Gongora",0,0,0
"5","Goodyera",0.0157232704402516,0.006765899864682,0.000106382073344057
"5","Govenia",0,0,0
"5","Grammangis",0.0220125786163522,1,0.0220125786163522
"5","Grammatophyllum",0,0,0
"5","Grandiphyllum",0,0,0
"5","Graphorkis",0.169811320754717,1,0.169811320754717
"5","Gravendeelia",0,0,0
"5","Greenwoodiella",0,0,0
"5","Grobya",0,0,0
"5","Grosourdya",0,0,0
"5","Guanchezia",0,0,0
"5","Guarianthe",0,0,0
"5","Gunnarella",0,0,0
"5","Gymnadenia",0,0,0
"5","Habenaria",0.814465408805031,0.275825346112886,0.224650203280621
"5","Hagsatera",0,0,0
"5","Halleorchis",0.00943396226415094,1,0.00943396226415094
"5","Hammarbya",0,0,0
"5","Hancockia",0,0,0
"5","Hapalorchis",0,0,0
"5","Helleriella",0,0,0
"5","Helonoma",0,0,0
"5","Hemipilia",0,0,0
"5","Herminium",0,0,0
"5","Herpysma",0,0,0
"5","Hetaeria",0.147798742138365,0.385245901639344,0.0569388596762553
"5","Himantoglossum",0,0,0
"5","Hintonella",0,0,0
"5","Hoehneella",0,0,0
"5","Hofmeisterella",0,0,0
"5","Holcoglossum",0,0,0
"5","Holothrix",0.185534591194969,1,0.185534591194969
"5","Homalopetalum",0,0,0
"5","Horichia",0,0,0
"5","Horvatia",0,0,0
"5","Houlletia",0,0,0
"5","Hsenhsua",0,0,0
"5","Huntleya",0,0,0
"5","Huttonaea",0.0283018867924528,1,0.0283018867924528
"5","Hylophila",0,0,0
"5","Hymenorchis",0,0,0
"5","Ida",0,0,0
"5","Imerinaea",0.0125786163522013,1,0.0125786163522013
"5","Ionopsis",0,0,0
"5","Isabelia",0,0,0
"5","Isochilus",0,0,0
"5","Isotria",0,0,0
"5","Ixyophora",0,0,0
"5","Jacquiniella",0,0,0
"5","Jejewoodia",0,0,0
"5","Jumellea",0.0691823899371069,1,0.0691823899371069
"5","Kefersteinia",0,0,0
"5","Kegeliella",0,0,0
"5","Kionophyton",0,0,0
"5","Koellensteinia",0,0,0
"5","Kylicanthe",0.0471698113207547,1,0.0471698113207547
"5","Lacaena",0,0,0
"5","Laelia",0,0,0
"5","Lankesterella",0,0,0
"5","Lankesteriana",0,0,0
"5","Lecanorchis",0,0,0
"5","Lemurella",0.0377358490566038,1,0.0377358490566038
"5","Lemurorchis",0.00314465408805031,1,0.00314465408805031
"5","Leochilus",0,0,0
"5","Lepanthes",0,0,0
"5","Lepanthopsis",0,0,0
"5","Lepidogyne",0,0,0
"5","Leporella",0,0,0
"5","Leptoceras",0,0,0
"5","Leptotes",0,0,0
"5","Limodorum",0,0,0
"5","Liparis",0.430817610062893,0.172544080604534,0.0743350284365445
"5","Listrostachys",0.0786163522012579,1,0.0786163522012579
"5","Lockhartia",0,0,0
"5","Loefgrenianthus",0,0,0
"5","Ludisia",0,0,0
"5","Lueckelia",0,0,0
"5","Lueddemannia",0,0,0
"5","Luisia",0,0,0
"5","Lycaste",0,0,0
"5","Lycomormium",0,0,0
"5","Lyperanthus",0,0,0
"5","Lyroglossa",0,0,0
"5","Macodes",0,0,0
"5","Macradenia",0,0,0
"5","Macroclinium",0,0,0
"5","Macropodanthus",0,0,0
"5","Madisonia",0,0,0
"5","Malaxis",0.166666666666667,0.0905982905982906,0.0150997150997151
"5","Manniella",0.0817610062893082,1,0.0817610062893082
"5","Masdevallia",0,0,0
"5","Maxillaria",0,0,0
"5","Mediocalcar",0,0,0
"5","Megalorchis",0.00314465408805031,1,0.00314465408805031
"5","Megastylis",0,0,0
"5","Meiracyllium",0,0,0
"5","Mengzia",0,0,0
"5","Mesadenella",0,0,0
"5","Mesadenus",0,0,0
"5","Mexipedium",0,0,0
"5","Microchilus",0,0,0
"5","Microcoelia",0.327044025157233,1,0.327044025157233
"5","Microepidendrum",0,0,0
"5","Micropera",0,0,0
"5","Microsaccus",0,0,0
"5","Microthelys",0,0,0
"5","Microtis",0,0,0
"5","Miltonia",0,0,0
"5","Miltoniopsis",0,0,0
"5","Mobilabium",0,0,0
"5","Monophyllorchis",0,0,0
"5","Mormodes",0,0,0
"5","Mycaranthes",0,0,0
"5","Myoxanthus",0,0,0
"5","Myrmecophila",0,0,0
"5","Myrosmodes",0,0,0
"5","Mystacidium",0.0723270440251572,1,0.0723270440251572
"5","Nemaconia",0,0,0
"5","Neobathiea",0.0283018867924528,1,0.0283018867924528
"5","Neobolusia",0.050314465408805,1,0.050314465408805
"5","Neocogniauxia",0,0,0
"5","Neogardneria",0,0,0
"5","Neomoorea",0,0,0
"5","Neotinea",0,0,0
"5","Neottia",0,0,0
"5","Nephelaphyllum",0,0,0
"5","Nephrangis",0.0283018867924528,1,0.0283018867924528
"5","Nervilia",0.29559748427673,0.502673796791444,0.148589109743383
"5","Neuwiedia",0,0,0
"5","Nidema",0,0,0
"5","Nohawilliamsia",0,0,0
"5","Nothostele",0,0,0
"5","Notylia",0,0,0
"5","Notyliopsis",0,0,0
"5","Oberonia",0.116352201257862,0.157446808510638,0.0183192827512378
"5","Oberonioides",0,0,0
"5","Octarrhena",0,0,0
"5","Octomeria",0,0,0
"5","Odontochilus",0,0,0
"5","Odontoglossum",0,0,0
"5","Odontorrhynchus",0,0,0
"5","Oeonia",0.0314465408805031,1,0.0314465408805031
"5","Oeoniella",0.0314465408805031,1,0.0314465408805031
"5","Oestlundia",0,0,0
"5","Oligophyton",0.00314465408805031,1,0.00314465408805031
"5","Oliveriana",0,0,0
"5","Oncidium",0,0,0
"5","Ophidion",0,0,0
"5","Ophioglossella",0,0,0
"5","Ophrys",0,0,0
"5","Orchipedum",0,0,0
"5","Orchis",0,0,0
"5","Oreorchis",0,0,0
"5","Orestias",0.0314465408805031,1,0.0314465408805031
"5","Orleanesia",0,0,0
"5","Ornithocephalus",0,0,0
"5","Orthoceras",0,0,0
"5","Otoglossum",0,0,0
"5","Otostylis",0,0,0
"5","Oxystophyllum",0,0,0
"5","Pabstia",0,0,0
"5","Pabstiella",0,0,0
"5","Pachites",0.00943396226415094,1,0.00943396226415094
"5","Pachyplectron",0,0,0
"5","Pachystoma",0,0,0
"5","Palmorchis",0,0,0
"5","Paphinia",0,0,0
"5","Paphiopedilum",0,0,0
"5","Papilionanthe",0,0,0
"5","Papuaea",0,0,0
"5","Paracaleana",0,0,0
"5","Paradisanthus",0,0,0
"5","Pecteilis",0,0,0
"5","Pelatantheria",0,0,0
"5","Pelexia",0,0,0
"5","Pendusalpinx",0,0,0
"5","Pennilabium",0,0,0
"5","Peristeranthus",0,0,0
"5","Peristeria",0,0,0
"5","Peristylus",0,0,0
"5","Pescatoria",0,0,0
"5","Phalaenopsis",0,0,0
"5","Pheladenia",0,0,0
"5","Phloeophila",0,0,0
"5","Phragmipedium",0,0,0
"5","Phreatia",0,0,0
"5","Phymatidium",0,0,0
"5","Physogyne",0,0,0
"5","Pilophyllum",0,0,0
"5","Pinalia",0,0,0
"5","Platanthera",0,0,0
"5","Platycoryne",0.320754716981132,1,0.320754716981132
"5","Platyrhiza",0,0,0
"5","Platystele",0,0,0
"5","Plectorrhiza",0,0,0
"5","Plectrelminthus",0.0911949685534591,1,0.0911949685534591
"5","Plectrophora",0,0,0
"5","Pleione",0,0,0
"5","Pleurothallis",0,0,0
"5","Pleurothallopsis",0,0,0
"5","Plocoglottis",0,0,0
"5","Poaephyllum",0,0,0
"5","Podangis",0.10062893081761,1,0.10062893081761
"5","Podochilus",0,0,0
"5","Pogonia",0,0,0
"5","Pogoniopsis",0,0,0
"5","Polycycnis",0,0,0
"5","Polyotidium",0,0,0
"5","Polystachya",0.666666666666667,0.420634920634921,0.28042328042328
"5","Pomatocalpa",0,0,0
"5","Ponera",0,0,0
"5","Ponthieva",0,0,0
"5","Porpax",0.119496855345912,0.520547945205479,0.0622038425088309
"5","Porphyrostachys",0,0,0
"5","Porroglossum",0,0,0
"5","Porrorhachis",0,0,0
"5","Praecoxanthus",0,0,0
"5","Prasophyllum",0,0,0
"5","Prescottia",0,0,0
"5","Promenaea",0,0,0
"5","Prosthechea",0,0,0
"5","Pseuderia",0,0,0
"5","Pseudocentrum",0,0,0
"5","Pseudogoodyera",0,0,0
"5","Pseudolaelia",0,0,0
"5","Pseudorchis",0,0,0
"5","Pseudovanilla",0,0,0
"5","Psilochilus",0,0,0
"5","Psychilis",0,0,0
"5","Psychopsiella",0,0,0
"5","Psychopsis",0,0,0
"5","Pterichis",0,0,0
"5","Pteroceras",0,0,0
"5","Pteroglossa",0,0,0
"5","Pterostemma",0,0,0
"5","Pterostylis",0,0,0
"5","Pterygodium",0.0723270440251572,1,0.0723270440251572
"5","Pupulinia",0,0,0
"5","Pygmaeorchis",0,0,0
"5","Pyrorchis",0,0,0
"5","Quechua",0,0,0
"5","Quekettia",0,0,0
"5","Quisqueya",0,0,0
"5","Rangaeris",0.141509433962264,1,0.141509433962264
"5","Rauhiella",0,0,0
"5","Renanthera",0,0,0
"5","Restrepia",0,0,0
"5","Restrepiella",0,0,0
"5","Rhinerrhiza",0,0,0
"5","Rhipidoglossum",0.314465408805031,1,0.314465408805031
"5","Rhizanthella",0,0,0
"5","Rhomboda",0,0,0
"5","Rhynchogyna",0,0,0
"5","Rhyncholaelia",0,0,0
"5","Rhynchostele",0,0,0
"5","Rhynchostylis",0,0,0
"5","Ridleyella",0,0,0
"5","Rimacola",0,0,0
"5","Risleya",0,0,0
"5","Robiquetia",0,0,0
"5","Rodriguezia",0,0,0
"5","Roeperocharis",0.0408805031446541,1,0.0408805031446541
"5","Rossioglossum",0,0,0
"5","Rudolfiella",0,0,0
"5","Saccolabiopsis",0,0,0
"5","Saccolabium",0,0,0
"5","Sacoila",0,0,0
"5","Sanderella",0,0,0
"5","Sarcanthopsis",0,0,0
"5","Sarcochilus",0,0,0
"5","Sarcoglottis",0,0,0
"5","Sarcoglyphis",0,0,0
"5","Satyrium",0.418238993710692,0.773255813953488,0.323405733508849
"5","Saundersia",0,0,0
"5","Sauroglossum",0,0,0
"5","Scaphosepalum",0,0,0
"5","Scaphyglottis",0,0,0
"5","Schiedeella",0,0,0
"5","Schizochilus",0.0754716981132075,1,0.0754716981132075
"5","Schlimia",0,0,0
"5","Schoenorchis",0,0,0
"5","Scuticaria",0,0,0
"5","Seidenfadenia",0,0,0
"5","Selenipedium",0,0,0
"5","Serapias",0,0,0
"5","Sertifera",0,0,0
"5","Sievekingia",0,0,0
"5","Sirhookera",0,0,0
"5","Sirindhornia",0,0,0
"5","Skeptrostachys",0,0,0
"5","Smitinandia",0,0,0
"5","Sobennikoffia",0.0377358490566038,1,0.0377358490566038
"5","Sobralia",0,0,0
"5","Solenangis",0.169811320754717,1,0.169811320754717
"5","Solenidium",0,0,0
"5","Solenocentrum",0,0,0
"5","Soterosanthus",0,0,0
"5","Sotoa",0,0,0
"5","Spathoglottis",0,0,0
"5","Specklinia",0,0,0
"5","Sphyrarhynchus",0.0408805031446541,1,0.0408805031446541
"5","Spiculaea",0,0,0
"5","Spiranthes",0,0,0
"5","Stanhopea",0,0,0
"5","Stelis",0,0,0
"5","Stellamaris",0,0,0
"5","Stenia",0,0,0
"5","Stenoglottis",0.0754716981132075,1,0.0754716981132075
"5","Stenoptera",0,0,0
"5","Stenorrhynchos",0,0,0
"5","Stenotyla",0,0,0
"5","Stereochilus",0,0,0
"5","Stereosandra",0,0,0
"5","Steveniella",0,0,0
"5","Stichorkis",0.00628930817610063,0.0512820512820513,0.000322528624415417
"5","Stigmatodactylus",0,0,0
"5","Strongyleria",0,0,0
"5","Suarezia",0,0,0
"5","Summerhayesia",0.0377358490566038,1,0.0377358490566038
"5","Svenkoeltzia",0,0,0
"5","Systeloglossum",0,0,0
"5","Taeniophyllum",0.00943396226415094,0.032967032967033,0.000311009744972009
"5","Tainia",0,0,0
"5","Tamayorkis",0,0,0
"5","Taprobanea",0,0,0
"5","Teagueia",0,0,0
"5","Telipogon",0,0,0
"5","Tetramicra",0,0,0
"5","Teuscheria",0,0,0
"5","Thaia",0,0,0
"5","Thecopus",0,0,0
"5","Thecostele",0,0,0
"5","Thelasis",0,0,0
"5","Thelymitra",0,0,0
"5","Thelyschista",0,0,0
"5","Thrixspermum",0,0,0
"5","Thulinia",0.00628930817610063,1,0.00628930817610063
"5","Thunia",0,0,0
"5","Thysanoglossa",0,0,0
"5","Tipularia",0,0,0
"5","Tolumnia",0,0,0
"5","Townsonia",0,0,0
"5","Trachoma",0,0,0
"5","Traunsteinera",0,0,0
"5","Trevoria",0,0,0
"5","Triceratorhynchus",0.0125786163522013,1,0.0125786163522013
"5","Trichocentrum",0,0,0
"5","Trichoceros",0,0,0
"5","Trichoglottis",0,0,0
"5","Trichopilia",0,0,0
"5","Trichosalpinx",0,0,0
"5","Trichotosia",0,0,0
"5","Tridactyle",0.361635220125786,1,0.361635220125786
"5","Triphora",0,0,0
"5","Trisetella",0,0,0
"5","Trizeuxis",0,0,0
"5","Tropidia",0,0,0
"5","Tsaiorchis",0,0,0
"5","Tuberolabium",0,0,0
"5","Tylostigma",0.0157232704402516,1,0.0157232704402516
"5","Uleiorchis",0,0,0
"5","Uncifera",0,0,0
"5","Vanda",0,0,0
"5","Vandopsis",0,0,0
"5","Vanilla",0.289308176100629,0.214953271028037,0.0621877387879857
"5","Vargasiella",0,0,0
"5","Vasqueziella",0,0,0
"5","Veyretella",0.0188679245283019,1,0.0188679245283019
"5","Veyretia",0,0,0
"5","Vitekorchis",0,0,0
"5","Vrydagzynea",0,0,0
"5","Waireia",0,0,0
"5","Warczewiczella",0,0,0
"5","Warmingia",0,0,0
"5","Warrea",0,0,0
"5","Warreella",0,0,0
"5","Warreopsis",0,0,0
"5","Wullschlaegelia",0,0,0
"5","Xerorchis",0,0,0
"5","Xylobium",0,0,0
"5","Yoania",0,0,0
"5","Ypsilopus",0.119496855345912,1,0.119496855345912
"5","Zelenkoa",0,0,0
"5","Zeuxine",0.188679245283019,0.355029585798817,0.0669867143016635
"5","Zootrophion",0,0,0
"5","Zygopetalum",0,0,0
"5","Zygosepalum",0,0,0
"5","Zygostates",0,0,0
"6","Acanthophippium",0.0247678018575851,1,0.0247678018575851
"6","Achlydosa",0.00928792569659443,1,0.00928792569659443
"6","Acianthera",0,0,0
"6","Acianthus",0.021671826625387,0.107692307692308,0.00233388902119552
"6","Acineta",0,0,0
"6","Acriopsis",0.235294117647059,1,0.235294117647059
"6","Acrorchis",0,0,0
"6","Adenochilus",0,0,0
"6","Adenoncos",0.065015479876161,1,0.065015479876161
"6","Adrorhizon",0.00309597523219814,1,0.00309597523219814
"6","Aerangis",0.00309597523219814,0.00675675675675676,2.09187515689064e-05
"6","Aeranthes",0,0,0
"6","Aerides",0.130030959752322,0.954545454545455,0.124120461581762
"6","Aeridostachya",0.0928792569659443,1,0.0928792569659443
"6","Aetheorhyncha",0,0,0
"6","Afropectinariella",0,0,0
"6","Aganisia",0,0,0
"6","Aglossorrhyncha",0.065015479876161,1,0.065015479876161
"6","Agrostophyllum",0.352941176470588,0.966101694915254,0.340977068793619
"6","Alamania",0,0,0
"6","Alatiliparis",0.0247678018575851,1,0.0247678018575851
"6","Altensteinia",0,0,0
"6","Ambrella",0,0,0
"6","Amoana",0,0,0
"6","Anacamptis",0,0,0
"6","Anathallis",0,0,0
"6","Ancistrochilus",0,0,0
"6","Ancistrorhynchus",0,0,0
"6","Andinia",0,0,0
"6","Andreettaea",0,0,0
"6","Angraecopsis",0,0,0
"6","Angraecum",0,0,0
"6","Anguloa",0,0,0
"6","Ania",0.0928792569659443,0.967741935483871,0.0898831519025267
"6","Anoectochilus",0.198142414860681,0.941176470588235,0.186486978692406
"6","Ansellia",0,0,0
"6","Anthogonium",0.043343653250774,0.583333333333333,0.0252837977296182
"6","Aphyllorchis",0.164086687306502,0.883333333333333,0.144943240454076
"6","Aplectrum",0,0,0
"6","Aporostylis",0,0,0
"6","Apostasia",0.25077399380805,0.975903614457831,0.244731246969301
"6","Appendicula",0.402476780185758,0.99236641221374,0.399404438352279
"6","Aracamunia",0,0,0
"6","Arachnis",0.0743034055727554,0.923076923076923,0.0685877589902358
"6","Arethusa",0,0,0
"6","Arpophyllum",0,0,0
"6","Arthrochilus",0.0526315789473684,0.435897435897436,0.0229419703103914
"6","Artorima",0,0,0
"6","Arundina",0.312693498452012,0.893805309734513,0.279487109235869
"6","Aspasia",0,0,0
"6","Aulosepalum",0,0,0
"6","Auxopus",0,0,0
"6","Bambuseria",0.00928792569659443,1,0.00928792569659443
"6","Barbosella",0,0,0
"6","Barkeria",0,0,0
"6","Baskervilla",0,0,0
"6","Batemannia",0,0,0
"6","Beclardia",0,0,0
"6","Beloglottis",0,0,0
"6","Benthamia",0,0,0
"6","Benzingia",0,0,0
"6","Biermannia",0.00928792569659443,0.75,0.00696594427244582
"6","Bifrenaria",0,0,0
"6","Bipinnula",0,0,0
"6","Bletia",0,0,0
"6","Bletilla",0.0835913312693498,0.364864864864865,0.0304995397874655
"6","Bogoria",0.065015479876161,1,0.065015479876161
"6","Bolusiella",0,0,0
"6","Bonatea",0,0,0
"6","Brachionidium",0,0,0
"6","Brachycorythis",0.102167182662539,0.178378378378378,0.0182244163668312
"6","Brachypeza",0.0804953560371517,1,0.0804953560371517
"6","Brachystele",0,0,0
"6","Braemia",0,0,0
"6","Brassavola",0,0,0
"6","Brassia",0,0,0
"6","Bromheadia",0.191950464396285,1,0.191950464396285
"6","Broughtonia",0,0,0
"6","Brownleea",0,0,0
"6","Bryobium",0.148606811145511,0.979591836734694,0.145574019081317
"6","Buchtienia",0,0,0
"6","Bulbophyllum",0.804953560371517,0.390977443609023,0.314718685258037
"6","Burnettia",0,0,0
"6","Caladenia",0.0526315789473684,0.141666666666667,0.00745614035087719
"6","Calanthe",0.609907120743034,0.554929577464789,0.338455500806698
"6","Caleana",0,0,0
"6","Callostylis",0.105263157894737,0.971428571428571,0.102255639097744
"6","Calochilus",0.0681114551083591,0.275,0.0187306501547988
"6","Calopogon",0,0,0
"6","Caluera",0,0,0
"6","Calymmanthera",0.00928792569659443,1,0.00928792569659443
"6","Calypso",0,0,0
"6","Calyptrochilum",0,0,0
"6","Campanulorchis",0.0340557275541796,1,0.0340557275541796
"6","Campylocentrum",0,0,0
"6","Capanemia",0,0,0
"6","Cardiochilos",0,0,0
"6","Catasetum",0,0,0
"6","Cattleya",0,0,0
"6","Caucaea",0,0,0
"6","Caularthron",0,0,0
"6","Centrostigma",0,0,0
"6","Cephalanthera",0.0619195046439628,0.0655737704918033,0.00406029538648937
"6","Ceratandra",0,0,0
"6","Ceratostylis",0.294117647058824,0.979381443298969,0.288053365676167
"6","Chamaeanthus",0.0154798761609907,1,0.0154798761609907
"6","Chamaegastrodia",0,0,0
"6","Chamelophyton",0,0,0
"6","Chamorchis",0,0,0
"6","Changnienia",0.00928792569659443,0.428571428571429,0.00398053958425475
"6","Chaubardia",0,0,0
"6","Chaubardiella",0,0,0
"6","Cheiradenia",0,0,0
"6","Cheirostylis",0.151702786377709,0.532608695652174,0.080798223179432
"6","Chiloglottis",0.0123839009287926,0.0701754385964912,0.000869045679213514
"6","Chiloschista",0.0588235294117647,0.791666666666667,0.0465686274509804
"6","Chloraea",0,0,0
"6","Chondrorhyncha",0,0,0
"6","Chondroscaphe",0,0,0
"6","Chroniochilus",0.00309597523219814,1,0.00309597523219814
"6","Chrysoglossum",0.0557275541795666,0.818181818181818,0.0455952716014636
"6","Chysis",0,0,0
"6","Chytroglossa",0,0,0
"6","Cirrhaea",0,0,0
"6","Cischweinfia",0,0,0
"6","Claderia",0.0619195046439628,1,0.0619195046439628
"6","Cleisocentron",0.0154798761609907,0.833333333333333,0.0128998968008256
"6","Cleisomeria",0.0123839009287926,1,0.0123839009287926
"6","Cleisostoma",0.331269349845201,0.914529914529915,0.302955730200312
"6","Cleisostomopsis",0.00619195046439629,1,0.00619195046439629
"6","Cleistes",0,0,0
"6","Cleistesiopsis",0,0,0
"6","Clematepistephium",0.0123839009287926,1,0.0123839009287926
"6","Clowesia",0,0,0
"6","Coccineorchis",0,0,0
"6","Cochleanthes",0,0,0
"6","Codonorchis",0,0,0
"6","Coelia",0,0,0
"6","Coeliopsis",0,0,0
"6","Coelogyne",0.656346749226006,0.854838709677419,0.561070608209328
"6","Coenoemersa",0,0,0
"6","Coilochilus",0.00928792569659443,1,0.00928792569659443
"6","Collabium",0.108359133126935,0.921052631578947,0.099804464722177
"6","Comparettia",0,0,0
"6","Constantia",0,0,0
"6","Cooktownia",0.00309597523219814,1,0.00309597523219814
"6","Corallorhiza",0,0,0
"6","Coryanthes",0,0,0
"6","Corybas",0.126934984520124,0.372727272727273,0.0473121305938643
"6","Corycium",0,0,0
"6","Corymborkis",0.272445820433437,0.405529953917051,0.110484941005265
"6","Cottonia",0.00309597523219814,1,0.00309597523219814
"6","Cotylolabium",0,0,0
"6","Cranichis",0,0,0
"6","Cremastra",0.043343653250774,0.222222222222222,0.00963192294461644
"6","Crepidium",0.343653250773994,0.902439024390244,0.310126104357019
"6","Crossoglossa",0,0,0
"6","Crossoliparis",0,0,0
"6","Cryptarrhena",0,0,0
"6","Cryptochilus",0.0743034055727554,0.857142857142857,0.0636886333480761
"6","Cryptopus",0,0,0
"6","Cryptostylis",0.164086687306502,0.563829787234043,0.0925169619919636
"6","Cuitlauzina",0,0,0
"6","Cyanaeorchis",0,0,0
"6","Cybebus",0,0,0
"6","Cyclopogon",0,0,0
"6","Cycnoches",0,0,0
"6","Cylindrolobus",0.195046439628483,0.984375,0.191998839009288
"6","Cymbidium",0.48297213622291,0.672413793103448,0.324757126080922
"6","Cymbilabia",0.00928792569659443,0.375,0.00348297213622291
"6","Cymboglossum",0.0588235294117647,1,0.0588235294117647
"6","Cynorkis",0,0,0
"6","Cypripedium",0.0247678018575851,0.012779552715655,0.000316521429489906
"6","Cyrtochiloides",0,0,0
"6","Cyrtochilum",0,0,0
"6","Cyrtopodium",0,0,0
"6","Cyrtorchis",0,0,0
"6","Cyrtosia",0.0897832817337461,0.46031746031746,0.041328812226645
"6","Cyrtostylis",0.00309597523219814,0.0175438596491228,5.43153549508446e-05
"6","Cystorchis",0.0897832817337461,1,0.0897832817337461
"6","Dactylorhiza",0.0154798761609907,0.00796178343949045,0.000123247421663939
"6","Dactylostalix",0,0,0
"6","Daiotyla",0,0,0
"6","Danhatchia",0,0,0
"6","Degranvillea",0,0,0
"6","Deiregyne",0,0,0
"6","Dendrobium",0.879256965944272,0.765498652291105,0.673070022447907
"6","Dendrolirium",0.148606811145511,0.96,0.14266253869969
"6","Dendrophylax",0,0,0
"6","Devogelia",0.00928792569659443,1,0.00928792569659443
"6","Diaphananthe",0,0,0
"6","Diceratostele",0,0,0
"6","Dichaea",0,0,0
"6","Dichromanthus",0,0,0
"6","Didymoplexiella",0.0278637770897833,1,0.0278637770897833
"6","Didymoplexis",0.0928792569659443,0.731707317073171,0.0679604319263007
"6","Dienia",0.151702786377709,0.942307692307692,0.142950702548226
"6","Diglyphosa",0.0123839009287926,0.8,0.00990712074303406
"6","Dilochia",0.0619195046439628,1,0.0619195046439628
"6","Dilochiopsis",0.00619195046439629,1,0.00619195046439629
"6","Dilomilis",0,0,0
"6","Dimerandra",0,0,0
"6","Dimorphorchis",0.0247678018575851,1,0.0247678018575851
"6","Dinema",0,0,0
"6","Dinklageella",0,0,0
"6","Diodonopsis",0,0,0
"6","Diplocentrum",0.00619195046439629,1,0.00619195046439629
"6","Diplomeris",0.00928792569659443,0.428571428571429,0.00398053958425475
"6","Diploprora",0.0464396284829721,0.9375,0.0435371517027864
"6","Dipodium",0.173374613003096,0.608695652173913,0.105532373132319
"6","Disa",0,0,0
"6","Discyphus",0,0,0
"6","Disperis",0.021671826625387,0.056910569105691,0.00123335598681064
"6","Diuris",0.0278637770897833,0.113924050632911,0.00317435435200063
"6","Domingoa",0,0,0
"6","Dossinia",0.00928792569659443,1,0.00928792569659443
"6","Dracomonticola",0,0,0
"6","Draconanthes",0,0,0
"6","Dracula",0,0,0
"6","Drakaea",0,0,0
"6","Dresslerella",0,0,0
"6","Dressleria",0,0,0
"6","Dryadella",0,0,0
"6","Dryadorchis",0.00309597523219814,1,0.00309597523219814
"6","Drymoanthus",0.021671826625387,0.291666666666667,0.00632094943240454
"6","Duckeella",0,0,0
"6","Dunstervillea",0,0,0
"6","Dyakia",0.00309597523219814,1,0.00309597523219814
"6","Earina",0.0247678018575851,0.296296296296296,0.007338607957803
"6","Echinorhyncha",0,0,0
"6","Echinosepala",0,0,0
"6","Eggelingia",0,0,0
"6","Eleorchis",0,0,0
"6","Elleanthus",0,0,0
"6","Eloyella",0,0,0
"6","Eltroplectris",0,0,0
"6","Embreea",0,0,0
"6","Encyclia",0,0,0
"6","Ephippianthus",0,0,0
"6","Epiblastus",0.0619195046439628,1,0.0619195046439628
"6","Epiblema",0,0,0
"6","Epidendrum",0,0,0
"6","Epipactis",0.0464396284829721,0.0282485875706215,0.00131185391194837
"6","Epipogium",0.126934984520124,0.182222222222222,0.0231303749570003
"6","Epistephium",0,0,0
"6","Erasanthe",0,0,0
"6","Eria",0.287925696594427,0.948979591836735,0.273235610033487
"6","Eriaxis",0.0123839009287926,1,0.0123839009287926
"6","Eriochilus",0,0,0
