"Species","Group","Stat","P_value","IndVal_diff","Count_Group_1","Count_Group_2","Count_Group_3","Count_Group_4","Count_Group_5","Count_Group_6","Perc_Group_1","Perc_Group_2","Perc_Group_3","Perc_Group_4","Perc_Group_5","Perc_Group_6","Total_Occurrences","Max_Percentage"
"Miltoniopsis roezlii","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Mormodes buccinator","5",0.145401681725576,0.043,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Myoxanthus lonchophyllus","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Myrosmodes rostrata","5",0.145401681725576,0.048,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Octomeria alexandri","5",0.145401681725576,0.039,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Octomeria octomeriantha","5",0.145401681725576,0.043,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Octomeria sagittata","5",0.145401681725576,0.049,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Oncidium barbatum","5",0.145401681725576,0.043,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Oncidium brachyandrum","5",0.145401681725576,0.057,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Oncidium lehmannii","5",0.145401681725576,0.053,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Oncidium lineoligerum","5",0.145401681725576,0.052,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Otoglossum scansor","5",0.145401681725576,0.051,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pabstiella pristeoglossa","5",0.145401681725576,0.053,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pabstiella punctatifolia","5",0.145401681725576,0.058,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pabstiella sordida","5",0.145401681725576,0.05,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pelexia orobanchoides","5",0.145401681725576,0.048,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Phragmipedium caudatum","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Phymatidium hysteranthum","5",0.145401681725576,0.049,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Phymatidium microphyllum","5",0.145401681725576,0.053,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pleurothallis bicornis","5",0.145401681725576,0.052,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pleurothallis divaricans","5",0.145401681725576,0.051,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pleurothallis floribunda","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pleurothallis pansamalae","5",0.145401681725576,0.063,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pleurothallis rowleei","5",0.145401681725576,0.046,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Ponthieva formosa","5",0.145401681725576,0.045,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Porphyrostachys pilifera","5",0.145401681725576,0.046,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Prescottia leptostachya","5",0.145401681725576,0.039,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Prescottia phleoides","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Prosthechea allemanoides","5",0.145401681725576,0.049,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Prosthechea chimborazoensis","5",0.145401681725576,0.054,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Prosthechea fausta","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Prosthechea pamplonensis","5",0.145401681725576,0.053,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pterichis multiflora","5",0.145401681725576,0.051,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Pterichis triloba","5",0.145401681725576,0.05,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Restrepia trichoglossa","5",0.145401681725576,0.041,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Rhyncholaelia glauca","5",0.145401681725576,0.057,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Rodriguezia batemanii","5",0.145401681725576,0.043,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Rossioglossum beloglossum","5",0.145401681725576,0.059,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Rudolfiella floribunda","5",0.145401681725576,0.043,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Sanderella discolor","5",0.145401681725576,0.044,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Sarcoglottis pauciflora","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Sarcoglottis ventricosa","5",0.145401681725576,0.049,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Scaphyglottis hondurensis","5",0.145401681725576,0.051,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Scaphyglottis summersii","5",0.145401681725576,0.054,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Schiedeella saltensis","5",0.145401681725576,0.06,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Scuticaria hadwenii","5",0.145401681725576,0.046,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Skeptrostachys gigantea","5",0.145401681725576,0.042,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Sobralia fimbriata","5",0.145401681725576,0.049,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Sobralia infundibuligera","5",0.145401681725576,0.045,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Sotoa confusa","5",0.145401681725576,0.051,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Specklinia calyptrostele","5",0.145401681725576,0.049,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Specklinia costaricensis","5",0.145401681725576,0.05,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Stanhopea wardii","5",0.145401681725576,0.05,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Stelis cleistogama","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Stelis gunningiana","5",0.145401681725576,0.057,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Stelis maxima","5",0.145401681725576,0.043,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Stelis parvilabris","5",0.145401681725576,0.047,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Tolumnia variegata","5",0.145401681725576,0.057,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Trichocentrum cosymbephorum","5",0.145401681725576,0.05,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Vanilla cribbiana","5",0.145401681725576,0.066,0.145401681725576,0,0,0,0,10,0,0,0,0,0,100,0,10,100
"Acianthera cryptantha","5",0.137940146961511,0.044,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Acianthera johnsonii","5",0.137940146961511,0.058,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Acianthera papillosa","5",0.137940146961511,0.041,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Anathallis angustilabia","5",0.137940146961511,0.045,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Andinia pilosella","5",0.137940146961511,0.044,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Aulosepalum nelsonii","5",0.137940146961511,0.056,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Barkeria spectabilis","5",0.137940146961511,0.058,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Bifrenaria stefanae","5",0.137940146961511,0.044,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Bifrenaria venezuelana","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Brachystele widgrenii","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Bulbophyllum chloroglossum","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Bulbophyllum involutum","5",0.137940146961511,0.043,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Campylocentrum hondurense","5",0.137940146961511,0.062,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Campylocentrum huebneri","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Catasetum cernuum","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Catasetum gardneri","5",0.137940146961511,0.044,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Catasetum pulchrum","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Catasetum rooseveltianum","5",0.137940146961511,0.043,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cattleya cinnabarina","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cattleya crispata","5",0.137940146961511,0.037,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cattleya forbesii","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cattleya granulosa","5",0.137940146961511,0.041,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cattleya trianae","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cleistes exilis","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Clowesia dodsoniana","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Clowesia russelliana","5",0.137940146961511,0.061,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Coelia triptera","5",0.137940146961511,0.059,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Coryanthes picturata","5",0.137940146961511,0.057,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cuitlauzina pendula","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cyclopogon millei","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cyclopogon miradorensis","5",0.137940146961511,0.06,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cyclopogon subalpestris","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Cycnoches ventricosum","5",0.137940146961511,0.062,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Dichaea dammeriana","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Dichaea kegelii","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Diodonopsis erinacea","5",0.137940146961511,0.042,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Dracula pusilla","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Elleanthus ampliflorus","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Elleanthus crinipes","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Elleanthus poiformis","5",0.137940146961511,0.058,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Elleanthus ruizii","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Elleanthus tonduzii","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Eltroplectris schlechteriana","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Encyclia aenicta","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Encyclia andrichii","5",0.137940146961511,0.036,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Encyclia candollei","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Encyclia hanburyi","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Encyclia randii","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum acunae","5",0.137940146961511,0.061,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum anderssonii","5",0.137940146961511,0.056,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum apaganum","5",0.137940146961511,0.043,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum buenaventurae","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum cardiochilum","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum coryophorum","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum erosum","5",0.137940146961511,0.041,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum eustirum","5",0.137940146961511,0.068,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum fritzianum","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum galeottianum","5",0.137940146961511,0.059,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum gratissimum","5",0.137940146961511,0.043,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum incomptum","5",0.137940146961511,0.045,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum isthmi","5",0.137940146961511,0.063,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum jamiesonis","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum laeve","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum lignosum","5",0.137940146961511,0.045,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum nanum","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum parahybunense","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum radioferens","5",0.137940146961511,0.057,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum torquatum","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Epidendrum wallisii","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gomesa fuscans","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gomesa sarcodes","5",0.137940146961511,0.053,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gomesa ternata","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gomphichis cundinamarcae","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gomphichis hetaerioides","5",0.137940146961511,0.045,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gongora batemanni","5",0.137940146961511,0.056,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gongora pleiochroma","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Gongora truncata","5",0.137940146961511,0.056,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Goodyera major","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria anisitsii","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria ayangannensis","5",0.137940146961511,0.053,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria crucifera","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria diffusa","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria irwiniana","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria juruenensis","5",0.137940146961511,0.042,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria mesodactyla","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria pabstii","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria sartor","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria setacea","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Habenaria tamanduensis","5",0.137940146961511,0.056,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Houlletia odoratissima","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Isochilus alatus","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Kionophyton sawyeri","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Kionophyton seminuda","5",0.137940146961511,0.064,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Koellensteinia hyacinthoides","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Koellensteinia kellneriana","5",0.137940146961511,0.053,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Laelia superbiens","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Lepanthes contingens","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Lepanthes elata","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Lepanthes lindleyana","5",0.137940146961511,0.042,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Liparis cordiformis","5",0.137940146961511,0.057,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Lockhartia ludibunda","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Lycaste cochleata","5",0.137940146961511,0.065,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Lycaste consobrina","5",0.137940146961511,0.057,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Malaxis crispifolia","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Malaxis pandurata","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Masdevallia amanda","5",0.137940146961511,0.05,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Masdevallia strumifera","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Masdevallia zahlbruckneri","5",0.137940146961511,0.039,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria anceps","5",0.137940146961511,0.062,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria anceschiana","5",0.137940146961511,0.037,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria bracteata","5",0.137940146961511,0.044,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria curtipes","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria maleolens","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria melina","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria monantha","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria multicaulis","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Maxillaria pulchra","5",0.137940146961511,0.053,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Microchilus hylibates","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Microchilus major","5",0.137940146961511,0.041,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Microchilus stictophyllus","5",0.137940146961511,0.045,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Miltoniopsis vexillaria","5",0.137940146961511,0.044,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Mormodes lineata","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Myoxanthus ceratothallis","5",0.137940146961511,0.038,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Myoxanthus congestus","5",0.137940146961511,0.066,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Notylia yauaperyensis","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Octomeria colombiana","5",0.137940146961511,0.068,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Octomeria decumbens","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Octomeria hatschbachii","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium altissimum","5",0.137940146961511,0.053,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium divaricatum","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium hastatum","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium incurvum","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium luteopurpureum","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium stenoglossum","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium vulcanicum","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Oncidium wentworthianum","5",0.137940146961511,0.061,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Orleanesia yauaperyensis","5",0.137940146961511,0.043,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Otoglossum chiriquense","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pabstiella arcuata","5",0.137940146961511,0.056,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pabstiella mirabilis","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pabstiella parvifolia","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pabstiella ramphastorhyncha","5",0.137940146961511,0.049,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Paphinia cristata","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pelexia lindmanii","5",0.137940146961511,0.057,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pelexia macropoda","5",0.137940146961511,0.048,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Phragmipedium lindleyanum","5",0.137940146961511,0.042,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Phragmipedium schlimii","5",0.137940146961511,0.041,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Platystele caudatisepala","5",0.137940146961511,0.054,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pleurothallis acuminata","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pleurothallis correllii","5",0.137940146961511,0.051,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Ponera juncifolia","5",0.137940146961511,0.061,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Ponthieva villosa","5",0.137940146961511,0.042,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Prosthechea glauca","5",0.137940146961511,0.059,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Prosthechea squalida","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Prosthechea trulla","5",0.137940146961511,0.055,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Pteroglossa glazioviana","5",0.137940146961511,0.047,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Sacoila squamulosa","5",0.137940146961511,0.052,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
"Sarcoglottis neglecta","5",0.137940146961511,0.046,0.137940146961511,0,0,0,0,9,0,0,0,0,0,100,0,9,100
